smiles,omega
c1ccc2c(c1)Oc1ccccc1N2c1ccc2c3ccc(N4c5ccccc5Oc5ccccc54)cc3c3nccnc3c2c1,0.196348
c1ccc2c(c1)OCC(c1nn3cnnc3s1)O2,0.253727
c1ccc2c(c1)sc1cc(-c3cc4c5c(c3)CCCN5CCC4)ccc12,0.200122
c1ccc2c(c1)sc1cc(-c3cc4cc5ccoc5cc4[nH]3)ccc12,0.310918
c1ccc2c(c1)sc1cc(-c3cc4cc5occc5cc4o3)ccc12,0.228316
c1ccc2c(c1)sc1cc(-c3cc4nc5ccoc5nc4[nH]3)ccc12,0.295244
c1ccc2c(c1)sc1cc(-c3ccc4[nH]nnc4c3)ccc12,0.229346
c1ccc2c(c1)sc1cc(-c3cccc4sc5ncccc5c34)ccc12,0.218943
c1ccc2c(c1)sc1cc(-c3cn[nH]c3)ccc12,0.251664
c1ccc2c(c1)sc1cc(-c3cncc4c3[nH]c3ccncc34)ccc12,0.235372
c1ccc2c(c1)sc1cc(-c3nc4cc5ocnc5cc4o3)ccc12,0.237556
c1ccc2c(c1)sc1cc(-c3nc4cc5scnc5cc4s3)ccc12,0.23644
c1ccc2c(c1)sc1cc(-c3nc4nc5nc[nH]c5nc4[nH]3)ccc12,0.255331
c1ccc2c(-c3ccncc3)c[nH]c2c1,0.242534
c1ccc2c(cccc2c1)-c1cc2cc3[nH]c4ccc5nsnc5c4c3cc2cn1,0.204365
c1ccc2c(cccc2c1)-c1ccc(cn1)-c1ncc(-c2cccnc2)c2nsnc12,0.205586
c1ccc2c(cccc2c1)-c1cnc2c(c1)[nH]c1ccncc21,0.21108
c1ccc2c(cccc2c1)-c1cnc2c(cnc3c4ncccc4c4ccccc4c23)c1,0.189494
c1ccc2c(-n3cccn3)cccc2c1,0.241367
C1ccc2c1c(sc2-c1[SiH2]c(cc1)-c1cccc2ccccc12)-c1ccccn1,0.170872
C1ccc2c1c(sc2-c1[SiH2]c(cc1)-c1cccs1)-c1ccccn1,0.177948
C1ccc2c1c(sc2-c1Cc(cc1)-c1ccccn1)-c1cccc2ccccc12,0.177317
C1ccc2c1c(sc2-c1Cc(cc1)-c1cccnc1)-c1nccs1,0.184057
C1ccc2c1c(sc2-c1ccc([nH]1)-c1scc2ccoc12)-c1cncs1,0.187317
C1ccc2c1c(sc2-c1ccc([nH]1)-c1scc2nccnc12)-c1ccccn1,0.191322
C1ccc2c1c(sc2-c1ccc(o1)-c1ccccn1)-c1nccs1,0.189663
C1ccc2c1c(sc2-c1ccc[nH]1)-c1cnc(-c2scc3cc[SiH2]c23)c2nsnc12,0.188968
C1ccc2c1c(sc2-c1ccc[nH]1)-c1sc(-c2cccc3cscc23)c2sccc12,0.180021
C1ccc2c1c(sc2-c1cccc2c[SiH2]cc12)-c1ccc(o1)-c1cccnc1,0.184829
C1ccc2c1c(sc2-c1cccc2c[SiH2]cc12)-c1sc(-c2cncs2)c2cc[SiH2]c12,0.177017
C1ccc2c1c(sc2-c1cccc2cocc12)-c1Cc(cc1)-c1cccc2c[nH]cc12,0.17677
C1ccc2c1c(sc2-c1cccc2cocc12)-c1sc(-c2ccccn2)c2nccnc12,0.179432
C1ccc2c1c(sc2-c1cccc2cscc12)-c1sc(-c2ccccn2)c2occc12,0.174942
C1ccc2c1c(sc2-c1ccccc1)-c1ccc(-c2ccccn2)c2c[nH]cc12,0.185161
C1ccc2c1c(sc2-c1ccccc1)-c1cnc(-c2cccc3nsnc23)c2nsnc12,0.185064
C1ccc2c1c(sc2-c1ccccn1)-c1sc(c2Cccc12)-c1cccc2c[nH]cc12,0.175327
C1ccc2c1c(sc2-c1cccnc1)-c1sc(-c2scc3cc[nH]c23)c2sccc12,0.174743
C1ccc2c1c(sc2-c1ccco1)-c1ccc([nH]1)-c1cccc2nsnc12,0.204373
C1ccc2c1c(sc2-c1ccco1)-c1ccc(o1)-c1scc2cc[SiH2]c12,0.186567
C1ccc2c1c(sc2-c1cncs1)-c1ccc(s1)-c1scc2ccoc12,0.183971
C1ccc2c1c(sc2-c1ncc(-c2ccccn2)c2nsnc12)-c1ccco1,0.186791
C1ccc2c1c(sc2-c1nccs1)-c1ccc(-c2nccs2)c2c[SiH2]cc12,0.178346
C1ccc2c1c(sc2-c1sc(-c2[SiH2]ccc2)c2ccoc12)-c1ccco1,0.17774
C1ccc2c1c(sc2-c1sc(-c2ccccn2)c2nccnc12)-c1scc2ccsc12,0.17326
C1ccc2c1c(sc2-c1sc(-c2cncc3nsnc23)c2occc12)-c1nccs1,0.181332
C1ccc2c1c(sc2-c1sc(-c2scc3ccoc23)c2sccc12)-c1[SiH2]ccc1,0.16805
C1ccc2c1c(sc2-c1sc(-c2scc3ccsc23)c2cc[nH]c12)-c1scc2cc[nH]c12,0.166536
C1ccc2c1c(sc2-c1sc(-c2scc3nccnc23)c2[nH]ccc12)-c1cncs1,0.171372
C1ccc2c1c(sc2-c1sc(-c2scc3nccnc23)c2ccsc12)-c1ccccc1,0.17485
C1ccc2c1c(sc2-c1sc(-c2scc3occc23)c2[nH]ccc12)-c1scc2[nH]ccc12,0.167375
C1ccc2c1c(sc2-c1sc(-c2scc3sccc23)c2ccoc12)-c1scc2cc[SiH2]c12,0.164832
C1ccc2c1c(sc2-c1sc(-c2scc3sccc23)c2occc12)-c1cccc2nsnc12,0.174168
C1ccc2c1c(sc2-c1scc2cc[SiH2]c12)-c1ccc(s1)-c1[SiH2]ccc1,0.177691
C1ccc2c1c(sc2-c1scc2ccoc12)-c1sc(-c2ccco2)c2ccsc12,0.175932
C1ccc2c1c1c3c[nH]cc3c3ccc4c[SiH2]cc4c3c1c1ccccc21,0.18385
C1ccc2c1c1-ncc3ccccc3-c1c1c[nH]cc21,0.215449
C1ccc2c1csc2-c1[SiH2]c(cc1)-c1sc(-c2cccc3cocc23)c2ccoc12,0.166974
C1ccc2c1csc2-c1ccc([nH]1)-c1sc(-c2cccc3cocc23)c2[nH]ccc12,0.177746
C1ccc2c1csc2-c1ccc(-c2ccc(cn2)-c2scc3occc23)c2cscc12,0.176759
C1ccc2c1csc2-c1ccc(-c2ccc(s2)-c2cccs2)c2nsnc12,0.183552
C1ccc2c1csc2-c1ccc(-c2ccc(s2)-c2scc3ccoc23)c2cocc12,0.176951
C1ccc2c1csc2-c1ccc(-c2ncc(s2)-c2scc3sccc23)c2cscc12,0.170859
C1ccc2c1csc2-c1ccc(-c2sc(-c3ncncn3)c3[nH]ccc23)c2c[SiH2]cc12,0.164948
C1ccc2c1csc2-c1ccc(cc1)-c1sc(-c2cccc3c[SiH2]cc23)c2sccc12,0.180479
C1ccc2c1csc2-c1ccc(nc1)-c1sc(-c2scc3ccoc23)c2ccsc12,0.175146
C1ccc2c1csc2-c1ccc(s1)-c1ncc(-c2cccc3cscc23)c2nsnc12,0.182538
C1ccc2c1csc2-c1cnc(s1)-c1ccc(s1)-c1ccc[nH]1,0.192882
C1ccc2c1csc2-c1cnc(s1)-c1sc(-c2cncc3nsnc23)c2cc[nH]c12,0.180753
C1ccc2c1csc2-c1ncc(-c2[SiH2]c(cc2)-c2scc3[SiH2]ccc23)c2nsnc12,0.166749
C1ccc2c1csc2-c1ncc(-c2ccc(cn2)-c2ccco2)c2nsnc12,0.190784
C1ccc2c1csc2-c1ncc(-c2ccc(nc2)-c2ccc[nH]2)c2nsnc12,0.19884
C1ccc2c1csc2-c1sc(c2[SiH2]ccc12)-c1ccc(-c2nccs2)c2c[SiH2]cc12,0.175151
C1ccc2c1csc2-c1sc(-c2ccc(-c3nccs3)c3ccccc23)c2cc[SiH2]c12,0.172935
C1ccc2c1csc2-c1sc(-c2ccc(-c3nccs3)c3ccccc23)c2nccnc12,0.176147
C1ccc2c1csc2-c1sc(-c2ccc(-c3ncncn3)c3nsnc23)c2ccCc12,0.177614
C1ccc2c1csc2-c1sc(-c2ncc(s2)-c2cccc3nsnc23)c2sccc12,0.17674
C1ccc2c1csc2-c1sc(-c2sc(-c3ccco3)c3ccsc23)c2[nH]ccc12,0.170294
C1ccc2c1csc2-c1sc(-c2sc(-c3cccs3)c3sccc23)c2nccnc12,0.168278
C1ccc2csc(c12)-c1ccc(-c2ccc([nH]2)-c2scc3ccoc23)c2c[nH]cc12,0.183285
C1ccc2csc(c12)-c1ccc(cc1)-c1ccc(o1)-c1scc2[SiH2]ccc12,0.184458
C1ccc2csc(c12)-c1ccc(nc1)-c1Cc(cc1)-c1scc2[nH]ccc12,0.185317
C1ccc2csc(c12)-c1cnc(s1)-c1ccc(-c2[SiH2]ccc2)c2c[nH]cc12,0.181695
C1ccc2csc(c12)-c1ncc(-c2ccc(cc2)-c2scc3nccnc23)c2nsnc12,0.189177
C1ccc2csc(c12)-c1ncc(-c2ncc(s2)-c2[SiH2]ccc2)c2nsnc12,0.187081
C1ccc2csc(c12)-c1ncc(-c2sc(-c3[SiH2]ccc3)c3ccoc23)c2nsnc12,0.174136
C1ccc2csc(c12)-c1ncc(s1)-c1ccc(-c2cncc3nsnc23)c2nsnc12,0.186872
C1ccc2csc(c12)-c1sc(-c2[SiH2]c(cc2)-c2ccc[nH]2)c2ccsc12,0.17457
C1ccc2csc(c12)-c1sc(-c2Cc(cc2)-c2cccc3nsnc23)c2ccCc12,0.17884
C1ccc2csc(c12)-c1sc(-c2ccc(-c3ccccc3)c3cscc23)c2nccnc12,0.177222
C1ccc2csc(c12)-c1sc(-c2ccc(cc2)-c2cccc3cocc23)c2sccc12,0.177848
C1ccc2csc(c12)-c1sc(-c2ccc(s2)-c2cccc3c[SiH2]cc23)c2ccsc12,0.177838
C1ccc2csc(c12)-c1sc(-c2sc(-c3ccc[nH]3)c3ccoc23)c2cc[SiH2]c12,0.175392
C1ccc2csc(c12)-c1sc(-c2sc(-c3cncc4nsnc34)c3occc23)c2cc[nH]c12,0.177086
C1ccc2csc(c12)-c1sc(-c2sc(-c3scc4ccCc34)c3[nH]ccc23)c2[nH]ccc12,0.166536
C1ccc2csc(c12)-c1sc(-c2sc(-c3scc4occc34)c3occc23)c2ccsc12,0.167848
C1ccc2csc(c12)-c1sc(-c2sc(-c3scc4sccc34)c3sccc23)c2sccc12,0.162076
C1ccc2csc(-c3[SiH2]c(cc3)-c3sc(-c4scc5nccnc45)c4[nH]ccc34)c12,0.165981
C1ccc2csc(-c3Cc(cc3)-c3sc(c4Cccc34)-c3scc4cc[nH]c34)c12,0.173364
C1ccc2csc(-c3ccc([nH]3)-c3sc(-c4cccc5cscc45)c4occc34)c12,0.178647
C1ccc2csc(-c3ccc(o3)-c3ccc([nH]3)-c3scc4cc[nH]c34)c12,0.19242
C1ccc2csc(-c3ccc(s3)-c3ccc(nc3)-c3nccc4nsnc34)c12,0.202951
c1ccc2oc(-c3cc4c5c(c3)CCCN5CCC4)nc2c1,0.206762
c1ccc2oc(-c3cc4cc5ccoc5cc4[nH]3)nc2c1,0.215973
c1ccc2oc(-c3cc4cc5occc5cc4o3)nc2c1,0.22014
c1ccc2oc(-c3cc4nc5ccoc5nc4[nH]3)nc2c1,0.221188
c1ccc2oc(-c3ccc(-c4cc(N5c6ccccc6Sc6ccccc65)cc(N5c6ccccc6Sc6ccccc65)c4)cc3)nc2c1,0.175059
c1ccc2oc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)nc2c1,0.20015
c1ccc2oc(-c3ccc4[nH]nnc4c3)nc2c1,0.233737
c1ccc2oc(-c3cccc4[nH]c5cnccc5c34)nc2c1,0.217239
c1ccc2oc(-c3cccc4oc5ccccc5c34)nc2c1,0.213158
c1ccc2oc(-c3cccc4oc5ncccc5c34)nc2c1,0.215266
c1ccc2oc(-c3cccc4sc5ncccc5c34)nc2c1,0.211812
c1ccc2oc(-c3cn[nH]c3)nc2c1,0.252095
c1ccc2oc(-c3cncc4c3[nH]c3ccncc34)nc2c1,0.213198
c1ccc2oc(-c3nc4cc5ocnc5cc4o3)nc2c1,0.225761
c1ccc2oc(-c3nc4cc5scnc5cc4s3)nc2c1,0.230009
c1ccc2oc(-c3nc4ccccc4s3)nc2c1,0.214557
c1ccc2oc(-c3nc4nc5nc[nH]c5nc4[nH]3)nc2c1,0.227761
c1ccc2sc(-c3cc4[nH]c5ccncc5c4cn3)cc2c1,0.203487
c1ccc2sc(-c3cc4[nH]c5ccncc5c4cn3)nc2c1,0.211529
c1ccc2sc(-c3cc4cnccc4[nH]3)cc2c1,0.401887
c1ccc2sc(-c3cc4cnccc4[nH]3)nc2c1,0.212869
c1ccc2sc(-c3ccc(-c4cnccn4)cc3)cc2c1,0.205923
c1ccc2sc(-c3ccc(-c4cnccn4)cc3)nc2c1,0.206448
c1ccc2sc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)nc2c1,0.19736
c1ccc2sc(-c3ccc4[nH]nnc4c3)cc2c1,0.217748
c1ccc2sc(-c3ccc4[nH]nnc4c3)nc2c1,0.212744
c1ccc2sc(-c3ccc4c(c3)[nH]c3ncccc34)cc2c1,0.225832
c1ccc2sc(-c3ccc4c(c3)[nH]c3ncccc34)nc2c1,0.211873
c1ccc2sc(-c3ccc4c(c3)sc3ccccc34)cc2c1,0.264355
c1ccc2sc(-c3ccc4c(c3)sc3ccccc34)nc2c1,0.241271
c1ccc2sc(-c3ccc4nccnc4c3)cc2c1,0.217149
c1ccc2sc(-c3ccc4nccnc4c3)nc2c1,0.228763
c1ccc2sc(-c3cnc4cccnc4c3)cc2c1,0.21385
c1ccc2sc(-c3cnc4nccnc4n3)cc2c1,0.227125
c1ccc2sc(-c3cnc4nccnc4n3)nc2c1,0.227988
c1ccc2sc(-c3cnoc3)cc2c1,0.238617
c1ccc2sc(-c3cnoc3)nc2c1,0.236457
c1ccc2sc(-c3cscn3)cc2c1,0.300162
c1ccc2sc(-c3cscn3)nc2c1,0.228975
c1ccc2sc(-c3nc4ccccc4o3)cc2c1,0.216932
c1ccc2sc(-c3ncon3)cc2c1,0.247158
c1ccc2sc(-c3ncon3)nc2c1,0.239771
C1cccc1-c1Cc(cc1)-c1Cc(cc1)-c1cccc2cscc12,0.18258
C1cccc1-c1Cc(cc1)-c1ccc(cn1)-c1cccc2nsnc12,0.207448
C1cccc1-c1Cc(cc1)-c1sc(-c2cccs2)c2Cccc12,0.183759
C1cccc1-c1Cc(cc1)-c1sc(-c2scc3cc[SiH2]c23)c2ccoc12,0.176262
C1cccc1-c1ccc(-c2ccc(-c3Cccc3)c3c[nH]cc23)c2c[nH]cc12,0.183135
C1cccc1-c1ccc(-c2ccccn2)c2c[nH]cc12,0.207666
C1cccc1-c1ccc(-c2sc(-c3cccs3)c3cc[nH]c23)c2c[nH]cc12,0.178142
C1cccc1-c1ccc(-c2sc(-c3cncc4nsnc34)c3occc23)c2ccccc12,0.193266
C1cccc1-c1ccc(cc1)-c1sc(-c2cccnc2)c2cc[nH]c12,0.187069
C1cccc1-c1ccc(cc1)-c1sc(-c2scc3[nH]ccc23)c2ccoc12,0.18227
C1cccc1-c1ccc(nc1)-c1ccc([nH]1)-c1scc2sccc12,0.194369
C1cccc1-c1ccc(nc1)-c1ccc(-c2scc3sccc23)c2ccccc12,0.186236
C1cccc1-c1ccc(nc1)-c1ccc(nc1)-c1scc2nccnc12,0.205032
C1cccc1-c1ccc(o1)-c1ccc([nH]1)-c1cccc2ccccc12,0.201852
C1cccc1-c1cnc(-c2sc(-c3cncc4nsnc34)c3ccoc23)c2nsnc12,0.177644
C1cccc1-c1ncc(-c2sc(-c3scc4cc[nH]c34)c3ccsc23)c2nsnc12,0.181655
C1cccc1-c1ncc(s1)-c1Cc(cc1)-c1cncs1,0.197096
C1cccc1-c1sc(c2Cccc12)-c1ccc(-c2ccccn2)c2cocc12,0.185157
C1cccc1-c1sc(-c2sc(c3[SiH2]ccc23)-c2scc3ccCc23)c2occc12,0.172259
C1cccc1-c1sc(-c2sc(-c3ccc[nH]3)c3sccc23)c2ccsc12,0.176434
C1cccc1-c1sc(-c2sc(-c3cccc4ccccc34)c3nccnc23)c2cc[nH]c12,0.171242
C1cccc1-c1sc(-c2sc(-c3cccnc3)c3occc23)c2ccoc12,0.180067
C1cccc1-c1sc(-c2sc(-c3scc4cc[SiH2]c34)c3[nH]ccc23)c2cc[SiH2]c12,0.166574
c-1ccn-c-2c-1[s]-c1c-2c2c[nH]cc2c2cccnc12,0.214078
c-1ccn-c2c-1c1cscc1c1cc3ccc4cocc4c3cc21,0.205971
c-1ccn-c-2c-1cn-c1c-2c2c[nH]cc2c2ccc3c[nH]cc3c12,0.211063
c-1ccn-c2c3-[o]c4ccncc4-c3c3ccccc3c-12,0.214367
c1cnc(-c2ccc(-c3cc4c5c(c3)CCCN5CCC4)cc2)cn1,0.211344
c1cnc(-c2ccc(-c3cc4cc5ccoc5cc4[nH]3)cc2)cn1,0.207828
c1cnc(-c2ccc(-c3cc4cc5occc5cc4o3)cc2)cn1,0.209447
c1cnc(-c2ccc(-c3cc4nc5ccoc5nc4[nH]3)cc2)cn1,0.207034
c1cnc(-c2ccc(-c3ccc4[nH]nnc4c3)cc2)cn1,0.221205
c1cnc(-c2ccc(-c3cn[nH]c3)cc2)cn1,0.23529
c1cnc(-c2ccc(-c3cncc4c3[nH]c3ccncc34)cc2)cn1,0.213161
c1cnc(-c2ccc(-c3nc4cc5ocnc5cc4o3)cc2)cn1,0.211834
c1cnc(-c2ccc(-c3nc4cc5scnc5cc4s3)cc2)cn1,0.23254
c1cnc(-c2ccc(-c3nc4nc5nc[nH]c5nc4[nH]3)cc2)cn1,0.213367
c1cnc2[nH]c3cc(-c4cc5c6c(c4)CCCN6CCC5)ccc3c2c1,0.207113
c1cnc2[nH]c3cc(-c4cc5cc6ccoc6cc5[nH]4)ccc3c2c1,0.202443
c1cnc2[nH]c3cc(-c4cc5cc6occc6cc5o4)ccc3c2c1,0.20433
c1cnc2[nH]c3cc(-c4cc5nc6ccoc6nc5[nH]4)ccc3c2c1,0.205009
c1cnc2[nH]c3cc(-c4ccc5[nH]nnc5c4)ccc3c2c1,0.220141
c1cnc2[nH]c3cc(-c4cn[nH]c4)ccc3c2c1,0.231045
c1cnc2[nH]c3cc(-c4cncc5c4[nH]c4ccncc45)ccc3c2c1,0.20742
c1cnc2[nH]c3cc(-c4nc5cc6ocnc6cc5o4)ccc3c2c1,0.207255
c1cnc2[nH]c3cc(-c4nc5cc6scnc6cc5s4)ccc3c2c1,0.237939
c1cnc2[nH]c3cc(-c4nc5nc6nc[nH]c6nc5[nH]4)ccc3c2c1,0.21195
c1cnc2c(c1)[nH]c1c3ccc(cc3[nH]c21)-c1nccc2nsnc12,0.212545
c1cnc2c(sc(-c3ccc(nc3)-c3ncncn3)c2n1)-c1nccc2nsnc12,0.180054
c1cnc2c(sc(-c3ncncn3)c2n1)-c1ccc(-c2cncc3nsnc23)c2nsnc12,0.174914
c1cnc2cc(-c3cc4c5c(c3)CCCN5CCC4)ccc2n1,0.22113
c1cnc2cc(-c3cc4c5c(c3)CCCN5CCC4)cnc2c1,0.215087
c1cnc2cc(-c3cc4cc5ccoc5cc4[nH]3)ccc2n1,0.221431
c1cnc2cc(-c3cc4cc5ccoc5cc4[nH]3)cnc2c1,0.217035
c1cnc2cc(-c3cc4cc5occc5cc4o3)ccc2n1,0.222644
c1cnc2cc(-c3cc4cc5occc5cc4o3)cnc2c1,0.21807
c1cnc2cc(-c3cc4nc5ccoc5nc4[nH]3)ccc2n1,0.216452
c1cnc2cc(-c3cc4nc5ccoc5nc4[nH]3)cnc2c1,0.2152
c1cnc2cc(-c3ccc4[nH]nnc4c3)ccc2n1,0.235544
c1cnc2cc(-c3ccc4[nH]nnc4c3)cnc2c1,0.233058
c1cnc2cc(-c3cccc4[nH]c5cnccc5c34)cnc2c1,0.226189
c1cnc2cc(-c3cccc4oc5ccccc5c34)cnc2c1,0.222257
c1cnc2cc(-c3cccc4oc5ncccc5c34)cnc2c1,0.223146
c1cnc2cc(-c3cccc4sc5ncccc5c34)cnc2c1,0.229468
c1cnc2cc(-c3cn[nH]c3)ccc2n1,0.250025
c1cnc2cc(-c3cn[nH]c3)cnc2c1,0.249482
c1cnc2cc(-c3cnc4ccncc4c3)c3nsnc3c2c1,0.211644
c1cnc2cc(-c3cnc4sc5ncccc5c4c3)cnc2c1,0.222857
c1cnc2cc(-c3cncc4c3[nH]c3ccncc34)cnc2c1,0.222643
c1cnc2cc(-c3nc4cc5ocnc5cc4o3)ccc2n1,0.22444
c1cnc2cc(-c3nc4cc5ocnc5cc4o3)cnc2c1,0.220843
c1cnc2cc(-c3nc4cc5scnc5cc4s3)ccc2n1,0.221951
c1cnc2cc(-c3nc4cc5scnc5cc4s3)cnc2c1,0.226342
c1cnc2cc(-c3nc4ccccc4s3)cnc2c1,0.222891
c1cnc2cc(-c3nc4nc5nc[nH]c5nc4[nH]3)ccc2n1,0.222843
c1cnc2cc(-c3nc4nc5nc[nH]c5nc4[nH]3)cnc2c1,0.220909
c1cnc2nc(-c3cc4c5c(c3)CCCN5CCC4)cnc2n1,0.216652
c1cnc2nc(-c3cc4cc5ccoc5cc4[nH]3)cnc2n1,0.225761
c1cnc2nc(-c3cc4cc5occc5cc4o3)cnc2n1,0.228353
c1cnc2nc(-c3cc4nc5ccoc5nc4[nH]3)cnc2n1,0.223113
c1cnc2nc(-c3ccc4[nH]nnc4c3)cnc2n1,0.242491
c1cnc2nc(-c3cn[nH]c3)cnc2n1,0.271068
c1cnc2nc(-c3nc4cc5ocnc5cc4o3)cnc2n1,0.232362
c1cnc2nc(-c3nc4cc5scnc5cc4s3)cnc2n1,0.219351
c1cnc2nc(-c3nc4nc5nc[nH]c5nc4[nH]3)cnc2n1,0.229243
c1cnc2ncc(-c3cc4c5c(c3)CCCN5CCC4)cc2c1,0.216036
c1cnc2ncc(-c3cc4cc5ccoc5cc4[nH]3)cc2c1,0.216961
c1cnc2ncc(-c3cc4cc5occc5cc4o3)cc2c1,0.217762
c1cnc2ncc(-c3cc4ccccc4[nH]3)cc2c1,0.221662
c1cnc2ncc(-c3cc4ccccc4s3)cc2c1,0.213256
c1cnc2ncc(-c3cc4nc5ccoc5nc4[nH]3)cc2c1,0.21426
c1cnc2ncc(-c3ccc4[nH]nnc4c3)cc2c1,0.232037
c1cnc2ncc(-c3ccc4c(c3)ncc3ccccc34)cc2c1,0.209167
c1cnc2ncc(-c3cccc4[nH]c5cnccc5c34)cc2c1,0.226656
c1cnc2ncc(-c3cccc4oc5ccccc5c34)cc2c1,0.222693
c1cnc2ncc(-c3cccc4oc5ncccc5c34)cc2c1,0.222418
c1cnc2ncc(-c3cccc4sc5ncccc5c34)cc2c1,0.23072
c1cnc2ncc(-c3cn[nH]c3)cc2c1,0.249246
c1cnc2ncc(-c3cnc4sc5ncccc5c4c3)cc2c1,0.223321
c1cnc2ncc(-c3cncc4c3[nH]c3ccncc34)cc2c1,0.22253
c1cnc2ncc(-c3nc4cc5ocnc5cc4o3)cc2c1,0.220099
c1cnc2ncc(-c3nc4cc5scnc5cc4s3)cc2c1,0.227969
c1cnc2ncc(-c3nc4ccccc4s3)cc2c1,0.222625
c1cnc2ncc(-c3nc4nc5nc[nH]c5nc4[nH]3)cc2c1,0.220757
c1cnc2sc3ncc(-c4cc5cnccc5[nH]4)cc3c2c1,0.21378
c1cnc2sc3ncc(-c4ccc(-c5cnccn5)cc4)cc3c2c1,0.212139
c1cnc2sc3ncc(-c4ccc5[nH]nnc5c4)cc3c2c1,0.220563
c1cnc2sc3ncc(-c4ccc5nccnc5c4)cc3c2c1,0.228665
c1cnc2sc3ncc(-c4cnc5nccnc5n4)cc3c2c1,0.230334
c1cnc2sc3ncc(-c4cnoc4)cc3c2c1,0.236661
c1cnc2sc3ncc(-c4cscn4)cc3c2c1,0.228976
c1cnc2sc3ncc(-c4ncon4)cc3c2c1,0.239816
c1cncc(c1)-c1ccc2c(c1)sc1ccncc21,0.245572
c1cncc(c1)-c1cnc(-c2sc(-c3cccc4nsnc34)c3nccnc23)c2nsnc12,0.173065
c1cncc(c1)-c1cnc2cc3c(cc2c1)ncc1ccc2nsnc2c31,0.197779
c1cncc(C2CCCCN2Cc2ccc3c(c2)OCO3)c1,0.258045
c1cnnc(-c2cc3[nH]c4ccncc4c3cn2)c1,0.258421
c1cnnc(-c2cc3cnccc3[nH]2)c1,0.244067
c1cnnc(-c2ccc(-c3cnccn3)cc2)c1,0.259118
c1cnnc(-c2ccc3[nH]nnc3c2)c1,0.269847
c1cnnc(-c2ccc3c(c2)[nH]c2ncccc23)c1,0.298944
c1cnnc(-c2ccc3c(c2)sc2ccccc23)c1,0.224336
c1cnnc(-c2ccc3nccnc3c2)c1,0.27091
c1cnnc(-c2cnc3cccnc3c2)c1,0.270537
c1cnnc(-c2cnc3ncccc3c2)c1,0.273068
c1cnnc(-c2cnc3nccnc3n2)c1,0.281972
c1cnnc(-c2nc3ccccc3o2)c1,0.276765
c1cnnc(-c2ncon2)c1,0.300548
c1coc(c1)-c1cc2[nH]c3c4sccc4c4c[nH]cc4c3c2s1,0.200145
c1coc(c1)-c1cc2[nH]c3ccncc3c2c2cocc12,0.213533
c1coc(c1)-c1cc2c(o1)c1c3nsnc3c3cc[nH]c3c1c1ccccc21,0.194558
c1coc(c1)-c1cc2c3c[nH]cc3c3c4[nH]ccc4c4c[nH]cc4c3c2[nH]1,0.193156
c1coc(c1)-c1cc2c3cocc3c3c4cnccc4c4cscc4c3c2s1,0.185474
c1coc(c1)-c1cc2c3cscc3c3c4[nH]ccc4c4ccccc4c3c2cn1,0.184803
c1coc(c1)-c1cc2c3nsnc3c3c4cnccc4sc3c2[nH]1,0.20282
c1coc(c1)-c1cc2c3nsnc3c3c4cnccc4sc3c2c2cscc12,0.186286
c1coc(c1)-c1cc2cc3oc4ccccc4c3cc2c2cocc12,0.199535
c1coc(c1)-c1cc2cnc3c4c5nsnc5ccc4c4nsnc4c3c2c2cscc12,0.18697
c1coc(c1)-c1cc2cnc3c4ccccc4c4ccccc4c3c2c2cocc12,0.187835
c1coc(c1)-c1cc2cnc3c4ncccc4c4cscc4c3c2[nH]1,0.202981
c1coc(c1)-c1cc2ncc3c4[nH]ccc4oc3c2c2cocc12,0.208947
c1coc(c1)-c1cc2ncc3cc4cccnc4cc3c2c2nsnc12,0.201649
c1coc(c1)-c1cc2ncc3ccc4ccccc4c3c2c2c[nH]cc12,0.196041
c1coc(c1)-c1cc2sc3c(ncc4ccc5ccccc5c34)c2c2cocc12,0.187987
c1coc(c1)-c1cc2sc3ccncc3c2o1,0.226821
c1coc(c1)-c1ccc([nH]1)-c1ccc(-c2cccc3c[nH]cc23)c2ccccc12,0.194445
c1coc(c1)-c1ccc(-c2sc(-c3scc4sccc34)c3nccnc23)c2cocc12,0.171753
c1coc(c1)-c1ccc(cn1)-c1ccc(-c2scc3sccc23)c2cocc12,0.185257
c1coc(c1)-c1ccc(cn1)-c1ncc(-c2scc3nccnc23)c2nsnc12,0.19024
c1coc(c1)-c1ccc(s1)-c1ccc(o1)-c1cncc2nsnc12,0.213936
c1coc(c1)-c1ccc2c(c1)sc1c2ncc2ccc3cocc3c12,0.210136
c1coc(c1)-c1ccc2c3sc4ccc5c[nH]cc5c4c3ncc2c1,0.202306
c1coc(c1)-c1cnc2c(c1)c1ccccc1c1c2ncc2ccc3c[nH]cc3c12,0.193535
c1coc(c1)-c1cnc2c(c1)c1cscc1c1c2cnc2ccc3nsnc3c12,0.201347
c1coc(c1)-c1ncc(-c2sc(-c3cncs3)c3nccnc23)c2nsnc12,0.181231
c1coc(c1)-c1sc(-c2cnc(s2)-c2scc3occc23)c2nccnc12,0.184244
c1coc(c1)-c1sc(-c2sc(-c3ccccc3)c3sccc23)c2sccc12,0.175855
c1coc(c1)-c1sc(-c2sc(-c3cncc4nsnc34)c3occc23)c2sccc12,0.188222
